NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2021;117290;4367;4;10022;3502;1;2303709;23;2
2021;117318;600;1;10026;1502;0;2111300;21;2
2021;117472;1590;4;10020;3502;1;2111300;21;2
2021;117650;4945;4;10022;2402;1;2207702;22;2
2021;118024;578;1;10028;1601;1;2933307;29;2
2021;118044;18506;1;10028;1402;1;2903201;29;2
2021;118096;580;1;10028;1402;1;2604106;26;2
2021;118098;580;1;10028;1502;1;2604106;26;2
2021;118100;580;1;10028;702;1;2604106;26;2
2021;118266;4964;4;10020;2001;1;2103000;21;2
2021;118368;1151;4;10022;6409;1;2800308;28;2
2021;118382;587;1;10028;906;1;2611606;26;2
2021;118420;587;1;10028;4006;1;2611606;26;2
2021;118468;25275;1;10028;4004;1;2606002;26;2
2021;118470;25275;1;10028;905;1;2606002;26;2
2021;118478;587;1;10028;905;1;2613909;26;2
2021;118630;2564;1;10028;4301;1;2504009;25;2
2021;118712;1883;4;10020;3501;1;2919207;29;2
2021;119004;3304;4;10020;3501;1;2510808;25;2
2021;119174;385;4;10028;79;1;2910800;29;2
2021;119970;2037;4;10022;79;1;2919207;29;2
2021;120078;1807;1;10026;1502;1;2311306;23;2
2021;120080;1807;1;10026;2501;1;2304400;23;2
2021;120084;1807;1;10026;1502;1;2307650;23;2
2021;120172;1735;4;10020;72;1;2307304;23;2
2021;120604;568;2;10028;1602;1;2105708;21;2
2021;120746;23410;2;10028;904;1;2100055;21;2
2021;120777;2564;1;10028;3002;1;2504009;25;2
2021;120887;570;1;10028;1602;0;2408102;24;2
2021;121041;661;4;10022;906;1;2800308;28;2
2021;121222;398;4;10028;2001;0;2800308;28;2
2021;121366;2564;1;10028;3201;1;2504009;25;2
2021;121367;2564;1;10028;3202;1;2504009;25;2
2021;121411;568;2;10028;904;1;2109106;21;2
2021;121487;580;1;10028;904;0;2611606;26;2
2021;121564;409;2;10028;4005;1;2606002;26;2
2021;121700;568;2;10028;904;1;2111102;21;2
2021;121745;568;2;10028;904;1;2103505;21;2
2021;121746;568;2;10028;904;1;2101202;21;2
2021;121748;568;2;10028;905;1;2101202;21;2
2021;121749;568;2;10028;906;1;2101202;21;2
2021;121781;600;1;10026;1402;1;2105302;21;2
2021;121954;29;2;10028;904;1;2307601;23;2
2021;121962;29;2;10028;904;1;2311306;23;2
2021;122048;4108;4;10022;3202;1;2211001;22;2
2021;122138;4503;1;10028;1502;1;2901007;29;2
2021;122288;579;1;10028;3501;1;2507507;25;2
2021;122924;579;1;10028;2001;1;2507507;25;2
2021;123233;1166;1;10026;1502;1;2516201;25;2
2021;123255;3160;1;10026;904;0;2704302;27;2
2021;123356;1809;1;10026;702;0;2611606;26;2
2021;123502;599;1;10026;4005;1;2932903;29;2
2021;123519;599;1;10026;702;1;2932903;29;2
2021;123764;1082;1;10026;1502;1;2409407;24;2
2021;123766;1082;1;10026;1402;1;2402006;24;2
2021;123775;1082;1;10026;1402;1;2405801;24;2
2021;123778;1082;1;10026;1602;1;2407203;24;2
2021;123780;1082;1;10026;1502;1;2404705;24;2
2021;123782;1082;1;10026;1402;1;2411205;24;2
2021;123787;1082;1;10026;702;1;2408003;24;2
2021;123789;1082;1;10026;1502;1;2401008;24;2
2021;123791;1082;1;10026;1502;1;2403103;24;2
2021;150052;688;2;10028;1601;1;2933307;29;2
2021;150053;688;2;10028;1601;1;2916401;29;2
2021;150097;18759;1;10028;4301;1;2307304;23;2
2021;150099;583;1;10028;4301;1;2312908;23;2
2021;150248;674;3;10022;906;1;2601607;26;2
2021;150259;702;3;10022;3502;1;2606200;26;2
2021;150280;24;2;10028;1402;0;2913606;29;2
2021;150281;24;2;10028;904;0;2913606;29;2
2021;150303;663;5;10028;3502;1;2611606;26;2
2021;150309;24;2;10028;3001;1;2913606;29;2
2021;150310;24;2;10028;1501;1;2913606;29;2
2021;150311;24;2;10028;5402;1;2913606;29;2
2021;300518;5;1;10028;1402;1;2211001;22;2
2021;300520;5;1;10028;702;1;2211001;22;2
2021;300950;11;5;10028;3201;1;2611606;26;2
2021;302197;29;2;10028;3201;1;2304400;23;2
2021;302217;29;2;10028;5401;1;2304400;23;2
2021;303567;71;2;10028;5401;1;2408003;24;2
2021;303574;71;2;10028;1601;1;2408003;24;2
2021;304850;160;5;10022;1601;1;2611606;26;2
2021;310495;519;5;10028;3201;1;2927408;29;2
2021;310496;519;5;10028;3001;1;2927408;29;2
2021;311426;548;1;10028;1601;1;2111300;21;2
2021;311429;548;1;10028;3001;1;2111300;21;2
2021;311430;548;1;10028;2402;1;2111300;21;2
2021;311443;548;1;10028;1501;1;2111300;21;2
2021;311450;548;1;10028;5401;1;2111300;21;2
2021;311593;550;2;10028;1601;1;2504009;25;2
2021;311717;555;5;10028;3501;1;2304400;23;2
2021;312321;570;1;10028;3202;1;2408102;24;2
2021;312323;570;1;10028;3002;1;2408102;24;2
2021;312327;570;1;10028;3502;1;2408102;24;2
2021;312332;570;1;10028;1602;1;2408102;24;2
2021;312333;570;1;10028;702;1;2408102;24;2
2021;312334;570;1;10028;1402;1;2408102;24;2
2021;312335;570;1;10028;1502;1;2408102;24;2
2021;313274;578;1;10028;3001;1;2927408;29;2
2021;313278;578;1;10028;1501;1;2927408;29;2
2021;313283;578;1;10028;1601;1;2927408;29;2
2021;313300;578;1;10028;2401;1;2927408;29;2
2021;313303;578;1;10028;3201;1;2927408;29;2
2021;313399;579;1;10028;1601;1;2507507;25;2
2021;313404;579;1;10028;1501;1;2507507;25;2
2021;313406;579;1;10028;3001;1;2507507;25;2
2021;313409;579;1;10028;3201;1;2507507;25;2
2021;313436;2564;1;10028;5401;1;2504009;25;2
2021;313577;580;1;10028;3201;1;2611606;26;2
2021;313579;580;1;10028;2401;1;2611606;26;2
2021;313974;583;1;10028;1601;1;2304400;23;2
2021;313976;583;1;10028;3001;1;2304400;23;2
2021;313982;583;1;10028;5401;1;2304400;23;2
2021;313984;583;1;10028;2401;1;2304400;23;2
2021;319491;95;2;10028;1601;1;2312908;23;2
2021;320530;95;2;10028;3201;1;2312908;23;2
2021;320717;1107;4;10020;3501;1;2304400;23;2
2021;337274;583;1;10028;3201;1;2304400;23;2
2021;338102;29;2;10028;3001;1;2304400;23;2
2021;348488;1298;4;10022;3501;1;2704302;27;2
2021;373442;2944;4;10022;3501;1;2914802;29;2
2021;397767;579;1;10028;1601;1;2501104;25;2
2021;399022;18506;1;10028;3001;1;2903201;29;2
2021;399026;18506;1;10028;1601;1;2903201;29;2
2021;399040;18506;1;10028;1501;1;2903201;29;2
2021;399346;18759;1;10028;3201;1;2307304;23;2
2021;401241;746;2;10028;5401;1;2304202;23;2
2021;416834;583;1;10028;5401;1;2304400;23;2
2021;416922;3984;1;10028;5401;1;2918407;29;2
2021;416944;3984;1;10028;3501;1;2611101;26;2
2021;1047529;3817;5;10020;3501;1;2507507;25;2
2021;1047907;4118;4;10020;4006;1;2610707;26;2
2021;1048014;4118;4;10020;2001;1;2610707;26;2
2021;1052090;1350;4;10022;3502;1;2301109;23;2
2021;1053121;13106;4;10022;72;1;2304400;23;2
2021;1058390;2122;4;10020;79;1;2800308;28;2
2021;1058492;1772;4;10020;72;1;2304400;23;2
2021;1070485;2150;4;10020;4004;1;2211001;22;2
2021;1072244;4742;4;10022;2001;1;2609600;26;2
2021;1076168;4702;4;10020;3501;1;2611606;26;2
2021;1076195;2043;4;10020;72;1;2305407;23;2
2021;1083431;570;1;10028;2401;1;2402006;24;2
2021;1083438;570;1;10028;3001;1;2402006;24;2
2021;1086322;2908;4;10020;3502;1;2408102;24;2
2021;1087352;1647;4;10022;3502;1;2304400;23;2
2021;1101244;3160;1;10026;4006;1;2704302;27;2
2021;1102012;3183;1;10026;1502;1;2800308;28;2
2021;1102384;1055;5;10020;2001;1;2927408;29;2
2021;1102627;587;1;10028;3502;1;2611606;26;2
2021;1102628;587;1;10028;4004;1;2611606;26;2
2021;1102959;4503;1;10028;3502;1;2901007;29;2
2021;1103310;600;1;10026;2501;1;2111300;21;2
2021;1103313;600;1;10026;1402;1;2109908;21;2
2021;1103315;600;1;10026;1502;1;2114007;21;2
2021;1103317;600;1;10026;1602;1;2102325;21;2
2021;1103319;600;1;10026;1502;1;2103307;21;2
2021;1103371;1820;1;10026;1502;1;2207702;22;2
2021;1103526;14509;1;10026;1502;1;2911709;29;2
2021;1103556;3160;1;10026;702;1;2704302;27;2
2021;1103633;14509;1;10026;72;1;2907509;29;2
2021;1103664;14509;1;10026;4005;1;2930105;29;2
2021;1103723;1455;5;10022;4006;1;2900702;29;2
2021;1103745;14509;1;10026;1502;1;2907509;29;2
2021;1103809;1820;1;10026;1402;1;2207702;22;2
2021;1103813;1820;1;10026;702;1;2208403;22;2
2021;1103821;3161;1;10026;6409;1;2605707;26;2
2021;1103854;1820;1;10026;1502;1;2208007;22;2
2021;1103900;1820;1;10026;1402;1;2208007;22;2
2021;1103910;1820;1;10026;702;1;2200608;22;2
2021;1103911;1820;1;10026;702;1;2202901;22;2
2021;1103912;1820;1;10026;702;1;2211209;22;2
2021;1103914;600;1;10026;702;1;2103307;21;2
2021;1103919;600;1;10026;1502;1;2100055;21;2
2021;1104245;1452;4;10022;79;1;2111300;21;2
2021;1104480;3161;1;10026;1502;1;2605707;26;2
2021;1104762;14717;4;10022;2001;1;2604106;26;2
2021;1104814;1910;4;10022;2001;1;2919207;29;2
2021;1105124;5;1;10028;4301;1;2211001;22;2
2021;1105133;5;1;10028;2501;1;2211001;22;2
2021;1105815;5;1;10028;5402;1;2211001;22;2
2021;1105825;5;1;10028;2401;1;2211001;22;2
2021;1105828;5;1;10028;1502;1;2211001;22;2
2021;1105897;5;1;10028;1602;1;2211001;22;2
2021;1105981;2023;4;10020;6409;1;2911709;29;2
2021;1106267;13897;4;10022;79;1;2111300;21;2
2021;1106470;4964;4;10020;72;1;2103000;21;2
2021;1106595;2564;1;10028;5402;1;2516300;25;2
2021;1107664;1227;5;10020;6409;1;2903201;29;2
2021;1108064;3;1;10028;26;1;2806701;28;2
2021;1108692;1910;4;10022;4006;1;2919207;29;2
2021;1108861;2409;5;10020;3502;1;2604106;26;2
2021;1110230;579;1;10028;5402;1;2507507;25;2
2021;1111485;1185;4;10020;1601;1;2927408;29;2
2021;1111510;18506;1;10028;702;1;2903201;29;2
2021;1111526;1185;4;10020;3501;1;2927408;29;2
2021;1111568;14975;4;10022;2001;1;2909208;29;2
2021;1112324;352;4;10020;6409;1;2507507;25;2
2021;1112662;14509;1;10026;1602;1;2927903;29;2
2021;1113220;570;1;10028;5401;1;2408102;24;2
2021;1113228;570;1;10028;2401;1;2408102;24;2
2021;1113373;14509;1;10026;3002;1;2927903;29;2
2021;1116833;15133;4;10022;2001;1;2800308;28;2
2021;1117071;396;4;10020;79;1;2927408;29;2
2021;1117715;589;1;10028;4005;1;2400802;24;2
2021;1117717;589;1;10028;4006;1;2400802;24;2
2021;1118057;599;1;10026;4006;1;2933307;29;2
2021;1118107;396;4;10020;72;1;2927408;29;2
2021;1119524;15272;4;10022;2001;1;2211001;22;2
2021;1122742;599;1;10026;3002;1;2927408;29;2
2021;1122743;599;1;10026;702;1;2927408;29;2
2021;1122746;599;1;10026;1502;1;2933307;29;2
2021;1122749;599;1;10026;72;1;2910727;29;2
2021;1122775;1809;1;10026;1402;1;2610905;26;2
2021;1123044;599;1;10026;1502;1;2925303;29;2
2021;1123270;1082;1;10026;702;1;2408102;24;2
2021;1123281;621;5;10020;3501;1;2704302;27;2
2021;1124974;3817;5;10020;2001;1;2507507;25;2
2021;1125808;599;1;10026;4005;1;2925303;29;2
2021;1125917;3161;1;10026;4005;1;2611101;26;2
2021;1126104;1807;1;10026;1602;1;2306900;23;2
2021;1126881;1809;1;10026;1502;1;2616407;26;2
2021;1126885;1820;1;10026;1402;1;2200608;22;2
2021;1126911;3161;1;10026;1402;1;2612208;26;2
2021;1126912;3161;1;10026;1502;1;2609907;26;2
2021;1127113;1820;1;10026;702;1;2210607;22;2
2021;1127191;583;1;10028;79;1;2311306;23;2
2021;1127374;1809;1;10026;1502;1;2601409;26;2
2021;1127582;1807;1;10026;1402;1;2313401;23;2
2021;1127932;3099;4;10022;6409;1;2507507;25;2
2021;1128003;1075;4;10020;3501;1;2503209;25;2
2021;1128010;1809;1;10026;1502;1;2607208;26;2
2021;1128029;1807;1;10026;1602;1;2300200;23;2
2021;1128030;1166;1;10026;702;1;2504009;25;2
2021;1128096;1166;1;10026;702;1;2503704;25;2
2021;1128229;1807;1;10026;1402;1;2312908;23;2
2021;1128911;583;1;10028;6407;1;2304400;23;2
2021;1129362;3853;4;10022;3501;1;2408102;24;2
2021;1129627;1809;1;10026;3002;0;2611606;26;2
2021;1130148;1504;4;10020;2001;1;2704302;27;2
2021;1132814;1658;4;10020;2001;0;2304400;23;2
2021;1132918;578;1;10028;4006;1;2927408;29;2
2021;1134079;40;2;10028;3502;0;2927408;29;2
2021;1135060;2111;5;10020;3502;0;2312908;23;2
2021;1135224;4503;1;10028;3202;1;2901007;29;2
2021;1136142;580;1;10028;4006;1;2611606;26;2
2021;1136373;4503;1;10028;2001;1;2901007;29;2
2021;1136664;2497;4;10020;2001;1;2304400;23;2
2021;1136917;2111;5;10020;2402;0;2312908;23;2
2021;1137223;2111;5;10020;2001;0;2312908;23;2
2021;1137739;4118;4;10020;72;1;2610707;26;2
2021;1137846;580;1;10028;702;0;2611606;26;2
2021;1137926;2835;4;10020;72;1;2611606;26;2
2021;1139335;4503;1;10028;702;0;2909802;29;2
2021;1139783;1185;4;10020;904;1;2927408;29;2
2021;1139785;1185;4;10020;2402;1;2927408;29;2
2021;1139787;1185;4;10020;2001;1;2927408;29;2
2021;1139972;577;1;10028;26;1;2704302;27;2
2021;1140021;577;1;10028;702;0;2704302;27;2
2021;1142319;3160;1;10026;1602;0;2704302;27;2
2021;1142650;578;1;10028;4005;1;2927408;29;2
2021;1143719;568;2;10028;3202;0;2111300;21;2
2021;1143724;568;2;10028;2001;0;2111300;21;2
2021;1146611;688;2;10028;3202;1;2933307;29;2
2021;1146686;95;2;10028;3501;1;2312908;23;2
2021;1147173;71;2;10028;702;1;2401008;24;2
2021;1147330;3161;1;10026;4301;1;2611101;26;2
2021;1147553;18506;1;10028;2402;1;2903201;29;2
2021;1148094;2222;4;10020;3502;1;2924009;29;2
2021;1149495;1077;4;10020;79;1;2611606;26;2
2021;1149624;753;3;10022;3002;1;2612208;26;2
2021;1150433;385;4;10028;904;0;2927408;29;2
2021;1151147;577;1;10028;904;1;2702405;27;2
2021;1151148;577;1;10028;2402;1;2702405;27;2
2021;1151166;577;1;10028;2001;1;2702405;27;2
2021;1151167;577;1;10028;3002;1;2702405;27;2
2021;1151320;756;2;10028;3002;1;2202208;22;2
2021;1151425;756;2;10028;2402;1;2203909;22;2
2021;1151457;29;2;10028;702;0;2304400;23;2
2021;1151468;756;2;10028;2402;1;2207702;22;2
2021;1151555;2497;4;10020;79;1;2304400;23;2
2021;1151594;756;2;10028;2402;1;2202208;22;2
2021;1151599;756;2;10028;904;1;2211001;22;2
2021;1151646;29;2;10028;2001;0;2306900;23;2
2021;1151669;29;2;10028;1402;0;2302503;23;2
2021;1151671;29;2;10028;1502;0;2308104;23;2
2021;1151677;29;2;10028;1602;0;2304400;23;2
2021;1151687;1978;4;10020;72;1;2304400;23;2
2021;1151733;587;1;10028;2501;0;2611606;26;2
2021;1151779;577;1;10028;2001;1;2700300;27;2
2021;1151780;577;1;10028;904;1;2700300;27;2
2021;1152005;587;1;10028;904;0;2611606;26;2
2021;1152360;587;1;10028;2402;0;2611606;26;2
2021;1152477;29;2;10028;2501;0;2304400;23;2
2021;1152584;587;1;10028;2001;0;2611606;26;2
2021;1152879;2564;1;10028;1402;1;2503704;25;2
2021;1152880;2564;1;10028;702;1;2503704;25;2
2021;1152881;2564;1;10028;1502;1;2503704;25;2
2021;1152882;2564;1;10028;1602;1;2503704;25;2
2021;1153094;1809;1;10026;4301;1;2601706;26;2
2021;1153298;568;2;10028;702;1;2101400;21;2
2021;1153463;1809;1;10026;3002;1;2611606;26;2
2021;1153478;548;1;10028;1602;0;2111300;21;2
2021;1153642;548;1;10028;2501;0;2111300;21;2
2021;1154745;1697;5;10020;3501;1;2616407;26;2
2021;1154825;589;1;10028;702;0;2408003;24;2
2021;1154848;746;2;10028;2501;1;2307304;23;2
2021;1155122;580;1;10028;3502;1;2616407;26;2
2021;1155366;746;2;10028;702;1;2307304;23;2
2021;1157240;666;2;10028;1502;1;2910800;29;2
2021;1158116;2564;1;10028;904;1;2504009;25;2
2021;1158358;599;1;10026;1402;1;2927408;29;2
2021;1158382;666;2;10028;3201;1;2910800;29;2
2021;1158384;666;2;10028;4301;1;2910800;29;2
2021;1158385;1363;5;10022;72;1;2927408;29;2
2021;1158907;2564;1;10028;6407;1;2504009;25;2
2021;1159278;1675;5;10022;2001;1;2607901;26;2
2021;1159666;746;2;10028;1602;1;2304202;23;2
2021;1160029;1640;4;10020;1602;1;2923803;29;2
2021;1160083;2564;1;10028;904;1;2503704;25;2
2021;1160099;1640;4;10020;2402;1;2923803;29;2
2021;1160165;1978;4;10020;3502;1;2304400;23;2
2021;1160182;1807;1;10026;702;0;2307304;23;2
2021;1160261;40;2;10028;3002;0;2913200;29;2
2021;1160309;16918;5;10022;3202;1;2910800;29;2
2021;1160481;1640;4;10020;702;1;2923803;29;2
2021;1160932;73;3;10022;2001;1;2601201;26;2
2021;1160979;1807;1;10026;702;1;2302800;23;2
2021;1161324;579;1;10028;1502;1;2501104;25;2
2021;1161404;599;1;10026;702;1;2905701;29;2
2021;1161716;1978;4;10020;4006;1;2304400;23;2
2021;1161927;3160;1;10026;904;1;2704302;27;2
2021;1161928;3160;1;10026;1602;1;2704302;27;2
2021;1162185;2564;1;10028;6407;1;2503704;25;2
2021;1163800;14509;1;10026;72;1;2911709;29;2
2021;1163839;2642;5;10022;3502;1;2706406;27;2
2021;1164214;2067;4;10022;72;1;2928703;29;2
2021;1166239;519;5;10028;72;1;2927408;29;2
2021;1166493;1820;1;10026;4005;1;2211001;22;2
2021;1166614;1166;1;10026;72;1;2509701;25;2
2021;1166780;600;1;10026;1502;1;2101202;21;2
2021;1166783;600;1;10026;4004;1;2105302;21;2
2021;1166897;40;2;10028;5401;1;2927408;29;2
2021;1166899;40;2;10028;5402;1;2927408;29;2
2021;1167971;583;1;10028;26;1;2304400;23;2
2021;1168149;688;2;10028;1402;1;2916401;29;2
2021;1168361;600;1;10026;1602;1;2112209;21;2
2021;1168550;15497;1;10028;904;1;2300150;23;2
2021;1168581;600;1;10026;1602;1;2103000;21;2
2021;1168583;600;1;10026;1602;1;2111607;21;2
2021;1168588;600;1;10026;1502;1;2103000;21;2
2021;1170261;570;1;10028;904;0;2408102;24;2
2021;1170433;718;4;10028;2001;0;2408102;24;2
2021;1172346;555;5;10028;72;1;2304400;23;2
2021;1174338;23410;2;10028;1602;1;2105302;21;2
2021;1174339;23410;2;10028;1402;1;2105302;21;2
2021;1174681;11;5;10028;1601;1;2611606;26;2
2021;1174846;3427;4;10022;2001;1;2803500;28;2
2021;1176228;1166;1;10026;904;0;2507507;25;2
2021;1177389;685;3;10022;2001;1;2601706;26;2
2021;1178271;72;3;10022;2001;1;2610004;26;2
2021;1178769;4121;5;10020;2001;1;2800308;28;2
2021;1179354;352;4;10020;79;1;2507507;25;2
2021;1179383;17352;4;10022;2001;1;2108207;21;2
2021;1179877;95;2;10028;702;1;2312908;23;2
2021;1179878;95;2;10028;1501;1;2312908;23;2
2021;1180209;1807;1;10026;904;1;2304103;23;2
2021;1180836;2497;4;10020;72;1;2304400;23;2
2021;1181052;40;2;10028;2402;0;2914604;29;2
2021;1181115;1807;1;10026;4004;1;2301109;23;2
2021;1181132;3183;1;10026;1402;1;2803500;28;2
2021;1181231;1647;4;10022;3501;1;2304400;23;2
2021;1181238;2242;4;10022;3501;1;2611606;26;2
2021;1181327;3183;1;10026;4006;1;2803500;28;2
2021;1181598;2908;4;10020;3501;1;2408102;24;2
2021;1182640;550;2;10028;702;1;2510808;25;2
2021;1182641;550;2;10028;1402;1;2510808;25;2
2021;1183332;1082;1;10026;72;1;2409407;24;2
2021;1184450;1082;1;10026;702;1;2411205;24;2
2021;1184491;40;2;10028;4005;0;2904605;29;2
2021;1184563;17628;4;10022;2001;1;2302107;23;2
2021;1185411;718;4;10028;1601;1;2408102;24;2
2021;1185946;17670;4;10022;2001;1;2311405;23;2
2021;1186003;1820;1;10026;72;1;2208007;22;2
2021;1186923;5;1;10028;6407;0;2211001;22;2
2021;1188193;570;1;10028;72;1;2407104;24;2
2021;1188228;409;2;10028;904;0;2600500;26;2
2021;1188374;1166;1;10026;1402;1;2504009;25;2
2021;1188396;1166;1;10026;3502;1;2516201;25;2
2021;1188418;600;1;10026;1602;1;2101707;21;2
2021;1188419;600;1;10026;702;1;2111102;21;2
2021;1188523;17715;4;10022;2001;1;2611101;26;2
2021;1188524;17715;4;10022;3502;1;2611101;26;2
2021;1189699;756;2;10028;904;1;2208403;22;2
2021;1189708;756;2;10028;3002;1;2203909;22;2
2021;1189709;756;2;10028;1402;1;2208403;22;2
2021;1189711;756;2;10028;1502;1;2208403;22;2
2021;1189820;600;1;10026;1402;1;2111102;21;2
2021;1190071;550;2;10028;4004;1;2504009;25;2
2021;1190145;756;2;10028;4004;1;2208403;22;2
2021;1190615;398;4;10028;79;1;2800308;28;2
2021;1191343;2122;4;10020;3501;1;2800308;28;2
2021;1191424;1807;1;10026;79;1;2306900;23;2
2021;1191427;583;1;10028;3502;1;2304400;23;2
2021;1191555;583;1;10028;3501;1;2304400;23;2
2021;1192199;1893;4;10022;3502;1;2910800;29;2
2021;1192251;3099;4;10022;2001;1;2507507;25;2
2021;1192307;580;1;10028;3501;1;2611606;26;2
2021;1192608;17553;4;10022;905;1;2105708;21;2
2021;1193519;570;1;10028;2001;0;2408102;24;2
2021;1193750;570;1;10028;3502;0;2408102;24;2
2021;1193765;2497;4;10020;3502;1;2304400;23;2
2021;1200069;29;2;10028;3002;0;2302206;23;2
2021;1202263;11841;4;10022;2001;1;2409407;24;2
2021;1202767;1328;5;10022;3501;1;2609600;26;2
2021;1202856;548;1;10028;702;0;2111300;21;2
2021;1203130;40;2;10028;1602;0;2905701;29;2
2021;1203132;40;2;10028;904;0;2913200;29;2
2021;1203133;40;2;10028;1502;0;2904605;29;2
2021;1203134;40;2;10028;2001;0;2907103;29;2
2021;1203135;40;2;10028;6407;0;2930709;29;2
2021;1203136;40;2;10028;702;0;2901007;29;2
2021;1203172;1640;4;10020;1502;1;2923803;29;2
2021;1203173;1640;4;10020;1402;1;2923803;29;2
2021;1203176;1640;4;10020;3501;1;2923803;29;2
2021;1203177;1640;4;10020;4006;1;2923803;29;2
2021;1203266;579;1;10028;4005;0;2507507;25;2
2021;1203376;17284;5;10022;3501;1;2111300;21;2
2021;1203561;2189;4;10022;905;1;2111300;21;2
2021;1204325;1683;4;10020;4006;1;2211001;22;2
2021;1204358;2564;1;10028;1402;1;2504009;25;2
2021;1204445;14717;4;10022;3501;1;2604106;26;2
2021;1204870;1107;4;10020;79;1;2304400;23;2
2021;1204917;4702;4;10020;3502;1;2611606;26;2
2021;1204986;823;5;10028;3501;1;2111300;21;2
2021;1205022;519;5;10028;3501;1;2927408;29;2
2021;1205023;519;5;10028;1601;1;2927408;29;2
2021;1205130;1819;4;10020;6409;1;2304400;23;2
2021;1205313;13782;4;10022;2001;1;2914703;29;2
2021;1205602;1151;4;10022;79;1;2800308;28;2
2021;1206001;1107;4;10020;72;1;2304400;23;2
2021;1206201;823;5;10028;26;1;2111300;21;2
2021;1206815;17758;4;10022;2001;1;2910701;29;2
2021;1206922;17674;4;10022;2001;1;2111508;21;2
2021;1208951;71;2;10028;904;1;2409308;24;2
2021;1211878;18296;4;10022;2001;1;2931905;29;2
2021;1211881;18296;4;10022;3002;1;2931905;29;2
2021;1211883;18296;4;10022;1602;1;2931905;29;2
2021;1214129;756;2;10028;5402;1;2211001;22;2
2021;1214163;688;2;10028;5402;1;2933307;29;2
2021;1215159;71;2;10028;3501;1;2408003;24;2
2021;1257430;409;2;10028;5402;1;2611606;26;2
2021;1257511;4531;5;10022;6409;1;2904902;29;2
2021;1257979;4399;4;10022;2001;1;2101400;21;2
2021;1258043;1552;4;10022;3501;1;2207702;22;2
2021;1258063;3099;4;10022;4004;1;2507507;25;2
2021;1258129;1298;4;10022;2001;1;2704302;27;2
2021;1258308;1676;4;10020;3501;1;2611606;26;2
2021;1258309;1676;4;10020;1601;1;2611606;26;2
2021;1258310;1676;4;10020;6409;1;2611606;26;2
2021;1258319;2497;4;10020;3502;1;2304400;23;2
2021;1258369;2189;4;10022;72;1;2111300;21;2
2021;1258651;1255;4;10020;72;1;2611606;26;2
2021;1258654;1255;4;10020;4006;1;2611606;26;2
2021;1258661;4121;5;10020;3501;1;2800308;28;2
2021;1258749;3879;4;10020;3501;1;2504009;25;2
2021;1258814;686;3;10022;702;1;2608909;26;2
2021;1259014;2135;5;10020;3202;1;2311306;23;2
2021;1259015;2135;5;10020;3501;1;2311306;23;2
2021;1259032;4714;4;10022;3501;1;2700300;27;2
2021;1259097;4121;5;10020;72;1;2800308;28;2
2021;1259742;1965;5;10020;2001;1;2704302;27;2
2021;1259753;4964;4;10020;3501;1;2103000;21;2
2021;1259867;1077;4;10020;72;1;2611606;26;2
2021;1259917;3879;4;10020;2001;1;2504009;25;2
2021;1260417;3588;4;10020;1602;1;2927408;29;2
2021;1260711;14297;4;10022;3502;1;2207702;22;2
2021;1261117;2466;5;10022;2001;1;2313401;23;2
2021;1261746;2560;4;10022;2001;0;2910800;29;2
2021;1261910;579;1;10028;6407;0;2507507;25;2
2021;1262634;18623;4;10022;2001;1;2111300;21;2
2021;1263648;756;2;10028;1601;1;2211001;22;2
2021;1263717;18708;4;10022;3502;1;2930105;29;2
2021;1263719;18708;4;10022;904;1;2930105;29;2
2021;1264089;18735;4;10022;1602;1;2803500;28;2
2021;1264090;18735;4;10022;2001;1;2803500;28;2
2021;1265453;550;2;10028;4004;1;2510808;25;2
2021;1268388;548;1;10028;3501;1;2111300;21;2
2021;1268512;18745;4;10022;2001;1;2202208;22;2
2021;1268525;40;2;10028;3502;1;2931350;29;2
2021;1268556;40;2;10028;3202;1;2927408;29;2
2021;1268558;756;2;10028;3202;1;2207702;22;2
2021;1268562;756;2;10028;5402;1;2207702;22;2
2021;1269545;600;1;10026;4004;1;2103000;21;2
2021;1270463;5;1;10028;904;0;2211001;22;2
2021;1270465;15497;1;10028;904;1;2929206;29;2
2021;1270596;583;1;10028;4004;1;2311306;23;2
2021;1270672;589;1;10028;6407;1;2402303;24;2
2021;1271848;40;2;10028;2402;1;2927408;29;2
2021;1272079;583;1;10028;4004;1;2304103;23;2
2021;1272855;15497;1;10028;2402;1;2929206;29;2
2021;1272856;15497;1;10028;2001;1;2929206;29;2
2021;1272861;15497;1;10028;2402;1;2311603;23;2
2021;1272863;15497;1;10028;2001;1;2311603;23;2
2021;1272864;15497;1;10028;5402;1;2311603;23;2
2021;1276399;18506;1;10028;2401;1;2903201;29;2
2021;1276412;18506;1;10028;2501;1;2928109;29;2
2021;1279275;589;1;10028;4005;0;2408003;24;2
2021;1279621;14321;4;10020;2001;1;2304400;23;2
2021;1279626;14321;4;10020;1601;1;2304400;23;2
2021;1280500;1318;4;10022;2001;1;2933307;29;2
2021;1283028;1115;5;10022;4006;1;2111300;21;2
2021;1283120;1055;5;10020;3501;1;2927408;29;2
2021;1283770;2043;4;10020;3502;1;2305407;23;2
2021;1284470;2944;4;10022;79;1;2914802;29;2
