NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2017;8393;1034;5;10022;905;1;2609600;26;2
2017;8395;1034;5;10022;1602;1;2609600;26;2
2017;8416;409;2;10028;904;1;2611101;26;2
2017;8417;409;2;10028;2402;1;2611101;26;2
2017;8418;409;2;10028;3002;1;2611101;26;2
2017;8422;409;2;10028;3002;1;2609501;26;2
2017;8423;409;2;10028;2402;1;2609501;26;2
2017;8424;409;2;10028;905;1;2609501;26;2
2017;8425;409;2;10028;2001;1;2609501;26;2
2017;8426;409;2;10028;3502;1;2611606;26;2
2017;8428;409;2;10028;904;1;2606002;26;2
2017;8429;409;2;10028;2402;1;2606002;26;2
2017;8430;409;2;10028;3002;1;2606002;26;2
2017;8434;409;2;10028;5710;1;2611606;26;2
2017;8439;409;2;10028;2001;1;2606002;26;2
2017;8475;410;5;10022;21;1;2611606;26;2
2017;9979;5242;2;10028;2001;1;2708006;27;2
2017;10496;519;5;10028;3002;1;2927408;29;2
2017;10497;519;5;10028;2402;1;2927408;29;2
2017;10499;519;5;10028;2001;1;2927408;29;2
2017;10503;519;5;10028;1602;1;2927408;29;2
2017;10504;519;5;10028;3502;1;2927408;29;2
2017;10506;519;5;10028;5710;1;2927408;29;2
2017;10508;519;5;10028;702;1;2927408;29;2
2017;10515;519;5;10028;4006;1;2927408;29;2
2017;10957;3515;4;10022;905;1;2616407;26;2
2017;11426;548;1;10028;1602;1;2111300;21;2
2017;11429;548;1;10028;3002;1;2111300;21;2
2017;11430;548;1;10028;2401;1;2111300;21;2
2017;11431;548;1;10028;3202;1;2111300;21;2
2017;11432;548;1;10028;2001;1;2111300;21;2
2017;11433;548;1;10028;1402;1;2111300;21;2
2017;11435;548;1;10028;3502;1;2111300;21;2
2017;11439;548;1;10028;702;1;2111300;21;2
2017;11443;548;1;10028;1502;1;2111300;21;2
2017;11444;548;1;10028;5806;1;2111300;21;2
2017;11449;548;1;10028;2001;1;2105302;21;2
2017;11450;548;1;10028;5402;1;2111300;21;2
2017;11452;548;1;10028;4004;1;2111300;21;2
2017;11462;548;1;10028;2501;1;2111300;21;2
2017;11590;550;2;10028;1402;1;2504009;25;2
2017;11591;550;2;10028;702;1;2504009;25;2
2017;11592;550;2;10028;1502;1;2504009;25;2
2017;11593;550;2;10028;1602;1;2504009;25;2
2017;11594;550;2;10028;3502;1;2504009;25;2
2017;11598;550;2;10028;3002;1;2504009;25;2
2017;11603;550;2;10028;2402;1;2504009;25;2
2017;11605;550;2;10028;2001;1;2504009;25;2
2017;11613;550;2;10028;2402;1;2506301;25;2
2017;11614;550;2;10028;3002;1;2506301;25;2
2017;11714;555;5;10028;5710;1;2304400;23;2
2017;11715;555;5;10028;5902;1;2304400;23;2
2017;11717;555;5;10028;3502;1;2304400;23;2
2017;11730;555;5;10028;4004;1;2304400;23;2
2017;11877;568;2;10028;2001;1;2103000;21;2
2017;11880;568;2;10028;5710;1;2111300;21;2
2017;11881;568;2;10028;6306;1;2111300;21;2
2017;11885;568;2;10028;2001;1;2101202;21;2
2017;11887;568;2;10028;3002;1;2105302;21;2
2017;11888;568;2;10028;3002;1;2103000;21;2
2017;11889;568;2;10028;2402;1;2103000;21;2
2017;11891;568;2;10028;21;1;2111300;21;2
2017;11893;568;2;10028;2001;1;2111300;21;2
2017;11897;568;2;10028;2402;1;2111300;21;2
2017;11912;568;2;10028;3002;1;2111300;21;2
2017;12313;570;1;10028;4004;1;2408102;24;2
2017;12315;570;1;10028;5402;1;2408102;24;2
2017;12321;570;1;10028;3201;1;2408102;24;2
2017;12323;570;1;10028;3001;1;2408102;24;2
2017;12324;570;1;10028;2402;1;2408102;24;2
2017;12332;570;1;10028;1601;1;2408102;24;2
2017;12333;570;1;10028;701;1;2408102;24;2
2017;12334;570;1;10028;1401;1;2408102;24;2
2017;12335;570;1;10028;1501;1;2408102;24;2
2017;12339;570;1;10028;5710;1;2408102;24;2
2017;12340;570;1;10028;5806;1;2408102;24;2
2017;12342;570;1;10028;5902;1;2408102;24;2
2017;12343;570;1;10028;21;1;2408102;24;2
2017;12344;570;1;10028;6008;1;2408102;24;2
2017;12350;570;1;10028;2402;1;2402006;24;2
2017;12351;570;1;10028;3002;1;2402006;24;2
2017;12353;570;1;10028;2001;1;2402006;24;2
2017;12354;570;1;10028;702;1;2402006;24;2
2017;13194;577;1;10028;21;1;2704302;27;2
2017;13195;577;1;10028;5710;1;2704302;27;2
2017;13198;577;1;10028;3502;1;2704302;27;2
2017;13209;577;1;10028;3202;1;2704302;27;2
2017;13210;577;1;10028;3001;1;2704302;27;2
2017;13211;577;1;10028;2401;1;2704302;27;2
2017;13213;577;1;10028;2001;1;2704302;27;2
2017;13216;577;1;10028;4004;1;2704302;27;2
2017;13217;577;1;10028;6008;1;2704302;27;2
2017;13218;577;1;10028;1501;1;2704302;27;2
2017;13220;577;1;10028;1401;1;2704302;27;2
2017;13223;577;1;10028;5401;1;2704302;27;2
2017;13224;577;1;10028;701;1;2704302;27;2
2017;13225;577;1;10028;1601;1;2704302;27;2
2017;13266;578;1;10028;21;1;2927408;29;2
2017;13267;578;1;10028;5710;1;2927408;29;2
2017;13269;578;1;10028;5806;1;2927408;29;2
2017;13270;578;1;10028;5902;1;2927408;29;2
2017;13271;578;1;10028;6008;1;2927408;29;2
2017;13272;578;1;10028;6307;1;2927408;29;2
2017;13273;578;1;10028;1402;1;2927408;29;2
2017;13274;578;1;10028;3002;1;2927408;29;2
2017;13276;578;1;10028;702;1;2927408;29;2
2017;13277;578;1;10028;4004;1;2927408;29;2
2017;13278;578;1;10028;1502;1;2927408;29;2
2017;13283;578;1;10028;1602;1;2927408;29;2
2017;13293;578;1;10028;4301;1;2927408;29;2
2017;13297;578;1;10028;904;1;2927408;29;2
2017;13298;578;1;10028;2001;1;2927408;29;2
2017;13300;578;1;10028;2402;1;2927408;29;2
2017;13303;578;1;10028;3202;1;2927408;29;2
2017;13304;578;1;10028;5402;1;2927408;29;2
2017;13312;578;1;10028;2501;1;2927408;29;2
2017;13318;578;1;10028;3502;1;2927408;29;2
2017;13399;579;1;10028;1602;1;2507507;25;2
2017;13400;579;1;10028;1402;1;2507507;25;2
2017;13401;579;1;10028;4004;1;2507507;25;2
2017;13402;579;1;10028;702;1;2507507;25;2
2017;13404;579;1;10028;1502;1;2507507;25;2
2017;13405;2564;1;10028;2402;1;2503704;25;2
2017;13406;579;1;10028;3002;1;2507507;25;2
2017;13407;2564;1;10028;3002;1;2503704;25;2
2017;13409;579;1;10028;3202;1;2507507;25;2
2017;13410;2564;1;10028;2001;1;2503704;25;2
2017;13415;579;1;10028;2402;1;2507507;25;2
2017;13418;579;1;10028;2001;1;2507507;25;2
2017;13423;579;1;10028;3502;1;2507507;25;2
2017;13427;579;1;10028;21;1;2507507;25;2
2017;13428;579;1;10028;6002;1;2507507;25;2
2017;13429;579;1;10028;5710;1;2507507;25;2
2017;13430;579;1;10028;5902;1;2507507;25;2
2017;13431;579;1;10028;1501;1;2507507;25;2
2017;13436;2564;1;10028;5402;1;2504009;25;2
2017;13438;2564;1;10028;5806;1;2504009;25;2
2017;13439;2564;1;10028;5710;1;2504009;25;2
2017;13441;2564;1;10028;6008;1;2504009;25;2
2017;13442;2564;1;10028;5902;1;2504009;25;2
2017;13444;2564;1;10028;6306;1;2504009;25;2
2017;13445;2564;1;10028;6306;1;2504009;25;2
2017;13446;2564;1;10028;4004;1;2504009;25;2
2017;13448;2564;1;10028;702;1;2504009;25;2
2017;13449;2564;1;10028;2402;1;2504009;25;2
2017;13452;2564;1;10028;2001;1;2504009;25;2
2017;13456;2564;1;10028;6405;1;2510808;25;2
2017;13459;579;1;10028;5401;1;2507507;25;2
2017;13575;580;1;10028;5401;1;2611606;26;2
2017;13577;580;1;10028;3202;1;2611606;26;2
2017;13579;580;1;10028;2402;1;2611606;26;2
2017;13580;580;1;10028;2001;1;2611606;26;2
2017;13584;580;1;10028;5710;1;2611606;26;2
2017;13585;580;1;10028;5806;1;2611606;26;2
2017;13586;580;1;10028;5902;1;2611606;26;2
2017;13588;580;1;10028;6008;1;2611606;26;2
2017;13589;580;1;10028;1401;1;2611606;26;2
2017;13591;580;1;10028;1501;1;2611606;26;2
2017;13592;580;1;10028;701;1;2611606;26;2
2017;13595;580;1;10028;4004;1;2611606;26;2
2017;13598;580;1;10028;3502;1;2611606;26;2
2017;13604;580;1;10028;4301;1;2611606;26;2
2017;13610;580;1;10028;21;1;2611606;26;2
2017;13616;580;1;10028;5806;1;2611606;26;2
2017;13617;580;1;10028;1402;1;2611606;26;2
2017;13618;580;1;10028;1502;1;2611606;26;2
2017;13619;580;1;10028;702;1;2611606;26;2
2017;13967;583;1;10028;2001;1;2304400;23;2
2017;13972;583;1;10028;1401;1;2304400;23;2
2017;13974;583;1;10028;1602;1;2304400;23;2
2017;13976;583;1;10028;3002;1;2304400;23;2
2017;13977;583;1;10028;701;1;2304400;23;2
2017;13980;583;1;10028;4004;1;2304400;23;2
2017;13982;583;1;10028;5402;1;2304400;23;2
2017;13984;583;1;10028;2402;1;2304400;23;2
2017;13987;583;1;10028;21;1;2304400;23;2
2017;13988;583;1;10028;5710;1;2304400;23;2
2017;13989;583;1;10028;5806;1;2304400;23;2
2017;13990;583;1;10028;5902;1;2304400;23;2
2017;13991;583;1;10028;6008;1;2304400;23;2
2017;13993;583;1;10028;6002;1;2304400;23;2
2017;14000;583;1;10028;3502;1;2304400;23;2
2017;14503;587;1;10028;6405;1;2611606;26;2
2017;14505;587;1;10028;702;1;2611606;26;2
2017;14506;587;1;10028;1601;1;2611606;26;2
2017;14510;587;1;10028;1402;1;2611606;26;2
2017;14511;587;1;10028;1502;1;2611606;26;2
2017;14512;587;1;10028;1602;1;2611606;26;2
2017;14513;587;1;10028;5401;1;2611606;26;2
2017;14514;587;1;10028;2402;1;2611606;26;2
2017;14875;621;5;10020;2001;1;2704302;27;2
2017;14880;621;5;10020;5806;1;2704302;27;2
2017;15206;657;7;10022;905;1;2613909;26;2
2017;15207;657;7;10022;2402;1;2613909;26;2
2017;15228;661;4;10022;2001;1;2800308;28;2
2017;15402;666;2;10028;904;1;2910800;29;2
2017;15404;666;2;10028;5710;1;2910800;29;2
2017;15409;666;2;10028;2402;1;2910800;29;2
2017;15410;666;2;10028;1602;1;2910800;29;2
2017;15411;666;2;10028;3002;1;2910800;29;2
2017;15412;666;2;10028;2001;1;2910800;29;2
2017;15413;666;2;10028;702;1;2910800;29;2
2017;15415;666;2;10028;6407;1;2910800;29;2
2017;15416;666;2;10028;906;1;2910800;29;2
2017;15627;674;7;10022;2402;1;2601607;26;2
2017;15628;674;7;10022;3002;1;2601607;26;2
2017;15629;674;7;10022;702;1;2601607;26;2
2017;15706;685;7;10022;1602;1;2601706;26;2
2017;15707;685;7;10022;2402;1;2601706;26;2
2017;15708;685;7;10022;905;1;2601706;26;2
2017;15709;685;7;10022;702;1;2601706;26;2
2017;15737;688;2;10028;2402;1;2933307;29;2
2017;15738;688;2;10028;3002;1;2933307;29;2
2017;15740;688;2;10028;904;1;2918001;29;2
2017;16092;702;7;10022;2402;1;2606200;26;2
2017;16100;703;7;10022;904;1;2601102;26;2
2017;16101;703;7;10022;1602;1;2601102;26;2
2017;16102;703;7;10022;3002;1;2601102;26;2
2017;16103;703;7;10022;2402;1;2601102;26;2
2017;16247;718;4;10028;904;1;2408102;24;2
2017;16248;718;4;10028;1602;1;2408102;24;2
2017;16250;718;4;10028;5710;1;2408102;24;2
2017;16590;746;2;10028;2001;1;2304202;23;2
2017;16591;746;2;10028;1601;1;2304202;23;2
2017;16592;746;2;10028;6407;1;2304202;23;2
2017;16593;746;2;10028;2402;1;2304202;23;2
2017;16594;746;2;10028;3002;1;2304202;23;2
2017;16601;746;2;10028;6208;1;2307304;23;2
2017;16676;756;2;10028;2001;1;2211001;22;2
2017;16678;756;2;10028;6407;1;2211001;22;2
2017;16680;756;2;10028;3502;1;2211001;22;2
2017;16682;756;2;10028;904;1;2211001;22;2
2017;16683;756;2;10028;2402;1;2211001;22;2
2017;16684;756;2;10028;3002;1;2211001;22;2
2017;16689;756;2;10028;2001;1;2202901;22;2
2017;16977;801;5;10022;3502;1;2912103;29;2
2017;16979;801;5;10022;2001;1;2912103;29;2
2017;17266;847;5;10022;72;1;2211001;22;2
2017;17898;1059;4;10022;4004;1;2304400;23;2
2017;17924;1076;5;10022;3202;1;2503704;25;2
2017;18215;724;5;10020;2001;1;2408102;24;2
2017;18248;661;4;10022;5710;1;2800308;28;2
2017;18267;396;4;10022;4004;1;2927408;29;2
2017;18288;1034;5;10022;702;1;2609600;26;2
2017;18300;1170;5;10022;2001;1;2905701;29;2
2017;18311;666;2;10028;1402;1;2910800;29;2
2017;18312;666;2;10028;3502;1;2910800;29;2
2017;18324;555;5;10028;21;1;2304400;23;2
2017;18367;600;1;10026;5806;1;2111300;21;2
2017;18368;600;1;10026;5902;1;2111300;21;2
2017;18392;570;1;10028;4003;1;2408102;24;2
2017;18395;570;1;10028;4301;1;2408102;24;2
2017;18405;71;2;10028;2402;1;2400208;24;2
2017;18410;71;2;10028;2001;1;2409308;24;2
2017;18414;71;2;10028;2001;1;2409407;24;2
2017;18417;71;2;10028;2001;1;2400208;24;2
2017;18506;688;2;10028;3502;1;2918001;29;2
2017;18558;756;2;10028;4004;1;2207702;22;2
2017;18559;756;2;10028;4004;1;2211001;22;2
2017;18561;756;2;10028;904;1;2207702;22;2
2017;18562;756;2;10028;904;1;2208007;22;2
2017;18563;756;2;10028;904;1;2203909;22;2
2017;18565;756;2;10028;6407;1;2208403;22;2
2017;18584;95;2;10028;4004;1;2312908;23;2
2017;18671;40;2;10028;4006;1;2900702;29;2
2017;18673;621;5;10020;5710;1;2704302;27;2
2017;18679;718;4;10028;21;1;2408102;24;2
2017;18680;718;4;10028;4003;1;2408102;24;2
2017;18683;398;4;10028;4004;1;2800308;28;2
2017;18684;398;4;10028;3502;1;2800308;28;2
2017;18853;570;1;10028;6208;1;2408102;24;2
2017;18854;570;1;10028;6306;1;2408102;24;2
2017;18901;621;5;10020;6208;1;2704302;27;2
2017;18903;621;5;10020;4006;1;2704302;27;2
2017;18913;599;1;10026;6306;1;2927408;29;2
2017;18914;599;1;10026;6306;1;2927408;29;2
2017;18944;5242;2;10028;904;1;2706307;27;2
2017;18947;5242;2;10028;2001;1;2700300;27;2
2017;18950;661;4;10022;5806;1;2800308;28;2
2017;19016;756;2;10028;1602;1;2210607;22;2
2017;19039;688;2;10028;2001;1;2933307;29;2
2017;19040;688;2;10028;2001;1;2918001;29;2
2017;19041;688;2;10028;2001;1;2916401;29;2
2017;19042;688;2;10028;4004;1;2933307;29;2
2017;19043;24;2;10028;3002;1;2913606;29;2
2017;19044;24;2;10028;2402;1;2913606;29;2
2017;19047;352;4;10020;4004;1;2507507;25;2
2017;19072;621;5;10020;1602;1;2704302;27;2
2017;19076;29;2;10028;1602;1;2304400;23;2
2017;19077;29;2;10028;702;1;2304400;23;2
2017;19078;29;2;10028;1402;1;2304400;23;2
2017;19081;29;2;10028;1502;1;2304400;23;2
2017;19083;756;2;10028;1502;1;2211001;22;2
2017;19084;756;2;10028;1402;1;2211001;22;2
2017;19091;756;2;10028;1602;1;2207702;22;2
2017;19142;756;2;10028;1602;1;2208007;22;2
2017;19146;756;2;10028;1602;1;2203909;22;2
2017;19152;756;2;10028;1602;1;2202208;22;2
2017;19191;756;2;10028;702;1;2207009;22;2
2017;19195;756;2;10028;1602;1;2211001;22;2
2017;19491;95;2;10028;1602;1;2312908;23;2
2017;19492;95;2;10028;1402;1;2312908;23;2
2017;19493;95;2;10028;1502;1;2312908;23;2
2017;19496;40;2;10028;5710;1;2927408;29;2
2017;19563;579;1;10028;6208;1;2507507;25;2
2017;19733;568;2;10028;2001;1;2109908;21;2
2017;19737;3609;4;10022;6208;1;2919207;29;2
2017;19778;4531;5;10022;2001;1;2904902;29;2
2017;19780;1264;5;10020;4006;1;2408102;24;2
2017;19852;1255;4;10020;6208;1;2611606;26;2
2017;19895;1302;5;10022;3202;1;2927408;29;2
2017;20030;385;4;10028;4004;1;2927408;29;2
2017;20032;385;4;10028;5902;1;2927408;29;2
2017;20033;385;4;10028;5710;1;2927408;29;2
2017;20036;385;4;10028;6008;1;2927408;29;2
2017;20162;1350;4;10022;904;1;2301109;23;2
2017;20190;3;1;10028;1601;1;2806701;28;2
2017;20234;24;2;10028;1602;1;2913606;29;2
2017;20235;24;2;10028;701;1;2913606;29;2
2017;20236;24;2;10028;1401;1;2913606;29;2
2017;20237;24;2;10028;1502;1;2913606;29;2
2017;20239;24;2;10028;4004;1;2913606;29;2
2017;20262;688;2;10028;1602;1;2933307;29;2
2017;20270;688;2;10028;1602;1;2918001;29;2
2017;20275;688;2;10028;6002;1;2916401;29;2
2017;20339;570;1;10028;6306;1;2408102;24;2
2017;20387;756;2;10028;2001;1;2203909;22;2
2017;20392;756;2;10028;702;1;2211001;22;2
2017;20398;1350;4;10022;2001;1;2301109;23;2
2017;20530;95;2;10028;3202;1;2312908;23;2
2017;20558;577;1;10028;2001;0;2704302;27;2
2017;20566;718;4;10028;2402;1;2408102;24;2
2017;20575;385;4;10028;21;1;2927408;29;2
2017;20577;688;2;10028;1502;1;2918001;29;2
2017;20578;688;2;10028;702;1;2933307;29;2
2017;20616;1151;4;10022;6208;1;2800308;28;2
2017;20717;1107;4;10020;3502;1;2304400;23;2
2017;20756;1441;4;10022;4006;1;2211001;22;2
2017;20763;3;1;10028;5402;1;2806701;28;2
2017;20767;3;1;10028;1401;1;2806701;28;2
2017;20768;3;1;10028;1402;1;2806701;28;2
2017;20782;3;1;10028;1502;1;2806701;28;2
2017;20889;580;1;10028;1602;1;2611606;26;2
2017;20933;71;2;10028;4004;1;2408003;24;2
2017;20938;570;1;10028;2001;1;2408102;24;2
2017;21080;578;1;10028;1402;1;2927408;29;2
2017;21093;756;2;10028;906;1;2211001;22;2
2017;21111;666;2;10028;6002;1;2910800;29;2
2017;21114;666;2;10028;1601;1;2910800;29;2
2017;21279;724;5;10020;1602;1;2408102;24;2
2017;21443;600;1;10026;702;1;2111300;21;2
2017;21464;1107;4;10020;4006;1;2304400;23;2
2017;21475;1185;4;10020;4006;1;2927408;29;2
2017;21611;568;2;10028;905;1;2109908;21;2
2017;21710;580;1;10028;6208;1;2611606;26;2
2017;21847;580;1;10028;5402;1;2611606;26;2
2017;22047;718;4;10028;4006;1;2408102;24;2
2017;22380;519;5;10028;6407;1;2927408;29;2
2017;22514;718;4;10028;905;1;2408102;24;2
2017;22597;29;2;10028;905;1;2311306;23;2
2017;23910;580;1;10028;2501;1;2611606;26;2
2017;24261;519;5;10028;904;1;2927408;29;2
2017;24587;746;2;10028;5710;1;2307304;23;2
2017;24668;578;1;10028;5401;1;2927408;29;2
2017;24864;577;1;10028;4301;1;2704302;27;2
2017;24868;578;1;10028;5401;1;2927408;29;2
2017;25205;71;2;10028;904;1;2409407;24;2
2017;25702;159;5;10022;905;1;2604106;26;2
2017;25748;409;2;10028;6407;1;2611101;26;2
2017;25789;550;2;10028;904;1;2506301;25;2
2017;25793;568;2;10028;904;1;2103000;21;2
2017;26911;578;1;10028;5401;1;2927408;29;2
2017;27263;583;1;10028;906;1;2304400;23;2
2017;27436;1452;4;10022;904;1;2111300;21;2
2017;27512;29;2;10028;904;1;2304400;23;2
2017;28541;746;2;10028;5710;1;2307304;23;2
2017;29140;95;2;10028;904;1;2312908;23;2
2017;29331;11;5;10028;905;1;2611606;26;2
2017;29418;409;2;10028;5806;1;2611606;26;2
2017;29447;3515;4;10022;702;1;2616407;26;2
2017;29475;577;1;10028;6407;1;2704302;27;2
2017;29489;583;1;10028;904;1;2304400;23;2
2017;29510;688;2;10028;905;1;2933307;29;2
2017;30401;746;2;10028;906;1;2304202;23;2
2017;30465;409;2;10028;5806;1;2611606;26;2
2017;30580;71;2;10028;6407;1;2409407;24;2
2017;31160;570;1;10028;904;1;2408102;24;2
2017;31171;577;1;10028;904;1;2704302;27;2
2017;31206;688;2;10028;904;1;2933307;29;2
2017;31266;1012;7;10022;905;1;2600104;26;2
2017;31505;71;2;10028;904;1;2408003;24;2
2017;31506;71;2;10028;6407;1;2408003;24;2
2017;32097;550;2;10028;904;1;2504009;25;2
2017;32162;71;2;10028;904;1;2400208;24;2
2017;32832;5;1;10028;904;1;2211001;22;2
2017;32877;95;2;10028;6407;1;2312908;23;2
2017;32990;568;2;10028;905;1;2111300;21;2
2017;33013;583;1;10028;905;1;2304400;23;2
2017;33221;5;1;10028;2001;1;2208007;22;2
2017;33306;29;2;10028;906;1;2304400;23;2
2017;34009;71;2;10028;6407;1;2400208;24;2
2017;34262;385;4;10028;5806;1;2927408;29;2
2017;34277;570;1;10028;905;1;2408102;24;2
2017;34669;29;2;10028;905;1;2307601;23;2
2017;34835;674;7;10022;905;1;2601607;26;2
2017;35074;29;2;10028;905;1;2304400;23;2
2017;35166;160;5;10022;905;1;2611606;26;2
2017;35912;568;2;10028;6407;1;2103000;21;2
2017;36133;1410;4;10022;5806;1;2927408;29;2
2017;37265;583;1;10028;6208;1;2304400;23;2
2017;37274;583;1;10028;3202;1;2304400;23;2
2017;37288;1556;4;10020;2001;1;2304400;23;2
2017;37305;1546;5;10022;2001;1;2108207;21;2
2017;37862;692;7;10022;4004;1;2611101;26;2
2017;38102;29;2;10028;3002;1;2304400;23;2
2017;38217;583;1;10028;1502;1;2304400;23;2
2017;38239;583;1;10028;1402;1;2304400;23;2
2017;38246;583;1;10028;702;1;2304400;23;2
2017;38273;583;1;10028;2001;1;2304400;23;2
2017;38551;352;4;10020;21;1;2507507;25;2
2017;38678;688;2;10028;702;1;2918001;29;2
2017;38881;688;2;10028;1601;1;2918001;29;2
2017;40071;555;5;10028;6208;1;2304400;23;2
2017;40095;555;5;10028;5814;1;2304400;23;2
2017;40149;3;1;10028;6002;1;2806701;28;2
2017;40343;398;4;10028;4006;1;2800308;28;2
2017;40413;555;5;10028;5806;1;2304400;23;2
2017;41013;71;2;10028;906;1;2408003;24;2
2017;41226;4118;4;10020;2001;1;2610707;26;2
2017;41324;24;2;10028;1402;1;2913606;29;2
2017;41490;24;2;10028;702;1;2913606;29;2
2017;41723;555;5;10028;5806;1;2304400;23;2
2017;41729;555;5;10028;5806;1;2304400;23;2
2017;42019;718;4;10028;2001;1;2408102;24;2
2017;42683;578;1;10028;1501;1;2927408;29;2
2017;42973;568;2;10028;904;1;2105302;21;2
2017;43154;621;5;10020;21;1;2704302;27;2
2017;43242;756;2;10028;2001;1;2207009;22;2
2017;43336;756;2;10028;2001;1;2201903;22;2
2017;43463;756;2;10028;2001;1;2208403;22;2
2017;43471;756;2;10028;2402;1;2210607;22;2
2017;43917;587;1;10028;4005;1;2611606;26;2
2017;44947;580;1;10028;904;1;2611606;26;2
2017;44977;580;1;10028;6407;1;2611606;26;2
2017;44992;580;1;10028;1601;1;2611606;26;2
2017;45304;756;2;10028;6407;1;2207702;22;2
2017;45384;409;2;10028;1601;1;2611606;26;2
2017;45463;1461;4;10022;6306;1;2927408;29;2
2017;45464;1461;4;10022;5814;1;2927408;29;2
2017;45477;409;2;10028;5806;1;2611606;26;2
2017;45498;24;2;10028;1601;1;2913606;29;2
